barrierId	barrierResolved	barrierStatus	country	description	keyBarrier	reportedDate	lastUpdateDate	sps	title	measures	products	sectors
14483	False	Active	Indonesia	"According to the OIE Terrestrial Animal Health code on infection with Avian Influenza Viruses chapter 10.4 (article 10.4.1, para 3) and 8)) no trade restriction measures should be taken in case of outbreaks of:

Low Pathogenic Avian Influenza (LPAI) in wild birds, captive birds or in poultry
Highly Pathogenic Avian Influenza (HPAI) in wild birds or captive birds

Also, according to OIE recommendations trade restrictions should be limited to the defined infected areas in the country concerned and should not include the whole territory of a country.
Indonesia imposes countrywide bans following outbreaks of both LPAI and HPAI and does not distinguish whether the outbreak is in wild birds, captive birds or in poultry.
This is despite the EU having a solid animal health system and a comprehensive regionalisation strategy, with high level of protection, harmonised rules, based on OIE codes, rigorous controls and enforcement and transparency. Exports from non-infected areas are safe and should therefore be possible. Trading partners should recognise this policy in line with their WTO obligations to minimise negative trade effects as safe trade can continue to take place and thus a country-wide ban is unjustified.  Furthermore, there is a lack of transparency on Indonesia’s regionalization policy and on the notifications of bans in place and procedures  (including timelines) needed to obtain the lifting of restrictions. This has been addressed in bilateral meetings in several years. 
In the bilateral meeting in Jakarta in July 2019 Indonesia provided an overview on bans still in place and the procedure for lifting of bans, however no timellines has yet been provided."	False	07 Aug 2017	10 Oct 2019	True	Regionalisation policy and restrictions in Indonesia - avian influenza	[{'id': 51, 'sps': True, 'code': '100108', 'name': 'Avian Influenza (AI)', 'parentId': 43, 'active': True}]	[{'@objid': 9, 'id': 7, 'sps': True, 'code': '0105', 'name': 'Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls', 'active': True, 'leaf': True, 'parent': {'@objid': 10, 'id': 2, 'sps': True, 'code': '01', 'name': 'Live animals', 'active': True, 'leaf': False, 'parent': None, 'section': 10}, 'section': 10}, {'@objid': 11, 'id': 16, 'sps': True, 'code': '0207', 'name': 'Meat and edible offal, of the poultry of heading\xa00105, fresh, chilled or frozen', 'active': True, 'leaf': True, 'parent': 6, 'section': 6}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10580	False	Active	Indonesia	"Unjustified import restrictions on a number of animals and animal products relating to bovine spongiform encephalopathy (BSE) (and other diseases). Recent Regulation 42/2019states that a country of origin for the importation of carcass, meat, edible offal and processed meat of large ruminant must be free from Bovine Spongiform Encephalopathy (BSE), as referred to in Article 8. In alignment with international standards of the OIE on BSE, the Regulation opens for import from negligible status countries and seems to possibly open a door from imports from controlled status countries for imports of large ruminant meat, in the form of boneless/deboned meat, with the exception of Mechanically Separated Meat (MSM) and Mechanically Deboned Meat (MDM), or bone-in meat. In any case, imports are very limited. Indonesian legislation requires both country and establishment approval (through both a declaration (questionnaire), import risk evaluation and on-site assessment) for import of meat and meat products.
This process is burdensome and non-transparent. The criteria for passing the approval process are unclear, thus resulting in a long approval procedure. Related to others diseases, Indonesia require absence of a number of diseases in a country or establishment for which OIE does not consider trade measures necessary.
Trading conditions (not SPS) set in Regulation 42/2019 make even more complicated market access: restrictions on certain cuts and products, , an unclear and complex import license system, including the two-layer requirement to import, i.e. import recommendation from the Agriculture Minister and import permit from the Trade Minister. Also Halal matters are a significant complication. New policies are planned without consulting trading partners, potentially completely banning or severely obstructing imports.
Since the introduction of the ban in 2001 the EU together with trading partners have consistently raised the issue in all available fora, and in bilateral meetings. Update: the regulation 58/2015 apparently might allow imports of countries with controlled risk status, though the wording make this unclear. The EU is still trying to get clarification on this. As mentioned, a number of non-strictly SPS barriers are still present in this regulation.
Update: the regulation 42/2019 continues the same pattern, with apparently allowed imports from countries with controlled risk status but unclear procedures and requirements. The COM made comments in writing but no feedback has been received.
The EU will continue requesting clarification on the procedures and requirements"	True	18 May 2004	10 Oct 2019	True	Live ruminants and their products.	[{'id': 52, 'sps': True, 'code': '100130', 'name': 'Bovine Spongiform Encephalopaty (BSE)', 'parentId': 43, 'active': True}, {'id': 85, 'sps': True, 'code': '100411', 'name': 'Non-transparent legislation', 'parentId': 74, 'active': True}]	[{'@objid': 12, 'id': 4, 'sps': True, 'code': '0102', 'name': 'Live bovine animals', 'active': True, 'leaf': True, 'parent': 10, 'section': 10}, {'@objid': 13, 'id': 10, 'sps': True, 'code': '0201', 'name': 'Meat of bovine animals, fresh or chilled', 'active': True, 'leaf': True, 'parent': 6, 'section': 6}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
14482	False	Active	Indonesia	"EU Member States lack feedback and progress from Indonesia on their export applications (products of animal origin like beef, dairy and poultry products), some of which were filed in 2013. Member States lack reply from Indonesia to simple questions like applicable questionnaires, next steps of the approval process, timelines for audits and whether additional information is needed.
Given that the Indonesia import approval procedures and standard processing period of each procedure are unknown, this is considered as being inconsistent with the SPS agreement in particular with article 8 and Annex C, 1.a) and 1.b).
This lack of transparency and undue delay for the approval processes for market access to the Indonesian market, results in long and burdensome approval procedures. This has been raised at all possible occasions in bilateral meetings with Indonesia for several years. Since 2018 July WTO SPS Committee it has also been raised as a Specific trade concern in the plenary session
In bilateral meetings during 2019 Indonesia provided procedures to be followed for lifting of ban after recovery from HPAI outbreaks. Indonesia also promised to provide the standard processing procedures and an indicative timeline including clear steps for the procedures of authorization for export into Indonesia. However, Indonesia indicated that there are no standard of procedures in place yet, but the Government is actually discussing to prepare a Ministerial Regulation on the SOP for dairy products and possibly for other commodities.
Indonesia also committed to provide update twice a year on the SPS matrixes (EU Member States application for export). The EU will continue following up on this."	True	02 Nov 2018	10 Oct 2019	True	Lack of transparency and undue delays for approval procedures for animal products	[{'id': 86, 'sps': True, 'code': '100412', 'name': 'Long approval procedures', 'parentId': 74, 'active': True}]	[6, 8]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10600	False	Active	Indonesia	"The legislation for food self-sufficiency (Food Law 18/2012) sets out the frame for restricting imports into Indonesia. The Food Law 18/2012 was adopted by Parliament (DPR) on 16 November 2012. Its scope is very broad and affects all elements of food production, trade and marketing. It states, among others, that import and export of food shall only take place in accordance with national food needs effectively allowing to pose a ban on imports. It further stipulates labelling requirements that are unclear (’during entry’) and notes a government ’obligation’ to stabilise food prices. Article 34 mandates that ""staple foods"" can only be exported if domestic consumption is fulfilled and national food reserves are sufficient. Food can only be exported after considering domestic food consumption and national interests. Article 36 mandates that food can only be imported if domestic production is insufficient or the item cannot be produced domestically. Articles 46/51/55/56/108- Allows and notes a government ""obligation"" to stabilize the supply and price of ""staple foods"". This can be done, among other ways, by price fixing, provision and management of food supply and food trading, establishment of tax/tariff policy in favour of national interests, and regulation of import and export. Article 55 protects income and buying power of Indonesian farmers and fishermen, whereas article 56 allows establishing tax and tariffs in favour of national interests.
Burdensome registration and labelling requirements and import conditions for food products. The enforcement of food safety through food sanitation; control of food additives, genetically engineered food products and food irradiation; establishment of food packaging standard; issuing food quality and safety guarantee; and halal product guarantee for those required. Labelling requirements through putting the label inside and/or outside of the food package contains the product’s name, list of used ingredients, net weight, date and production code, and halal (for those required).
Unjustified import restrictions on a number of animals and animal products. Since 2001, Indonesia started applying an import ban on animals and a range of animal products where it considered there was a risk of bovine spongiform encephalopathy (BSE). While there is a certain progression towards international standards in Regulation 42/2019 there are still divergences. The previous pattern of BSE monitoring, however, continues with apparently allowed imports from countries with controlled risk status but unclear procedures and requirements (see also fiche no. 10580). Indonesia requires absence of a number of diseases in a country or establishment for which OIE does not consider trade measures necessary. Indonesia introduced the principle of regionalisation in its legislation from 2009 only for Foot and Mouth Disease (FMD) and not for other diseases for which OIE also foresees this principle. As an example, Indonesia requires country freedom for African Swine Fever. Regulation 23/2018 amended some parts of the previous regulation 34/2016, adding a requirement for the halal certification of the products.
Law 18/2009 introduced burdensome and non-transparent risk assessment procedures for meat and dairy imports stemming from country establishment approval requirements. The regulation 58/2015, and later 6/2015, contain annexes with conditions for import of certain products of animal origin. For those products not mentioned in the Annex, the EU is seeking information on the import conditions. There is a lack of transparency and undue delay for the approval processes , thus resulting in a long and burdensome approval procedures not in line with the WTO SPS agreement (see also fiche no.14882). This is further compounded by the fact that Indonesia claims to lack resources for carrying out the audits. Law 18/2009 introduced a country and establishment approval entailing that every single exporting establishment need to be inspected. The procedure requires that foreign companies exporting fresh animal products (meat, dairy products, eggs etc.) have to register which are then to be submitted to plant-by-plant inspections. This system is repeated in in Regulation 34/2016 on imports of meat and carcass. This is further compounded by the fact that Indonesia claims to lack resources for carrying out audits.
Since 2016, Indonesia has been imposing very expensive fees for processing a market access application, through Government Regulation/ Peraturan Pemerintah (PP) no. 35/2016 including. There are fees for all import applications, including a fee for the desk evaluation, a fees for audits and a fee for the after visit report and evaluation (see also fiche no. 13542)."	True	09 Aug 2013	10 Oct 2019	True	SPS related import restrictions.	[{'id': 74, 'sps': True, 'code': '1004', 'name': 'OTHER SPS IMPORT RESTRICTIONS', 'parentId': None, 'active': True}]	[6, 7, 8]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
14942	False	Active	Qatar	Since 1 June 2019, Qatar imposed new import conditions for Ultra High Temperature (UHT) milk and white cheeses which are considered overly trade restrictive and not in line with international standards for food safety and animal health. Moreover, the new import conditions have not been notified to WTO. As a result, imports from the EU are unnecessarily hampered and in practice, these measures block imports of milk and white cheeses from the EU (and other trading partners) due to imposing unrealistic limitations for e.g. the shelf life for milk and white cheeses. These new measures are considered discriminatory as they clearly favour the domestic production by e.g. reducing drastically the shelf life requirement for imported milk/white cheeses. Qatar has not provided its risk analysis based on science for these new import requirements.	False	01 Jul 2019	10 Oct 2019	True	Import conditions related to shelf life of dairy and cheese products	[{'id': 44, 'sps': True, 'code': '100101', 'name': 'Foot and Mouth Disease (FMD)', 'parentId': 43, 'active': True}, {'id': 73, 'sps': True, 'code': '100320', 'name': 'Public health reasons', 'parentId': 62, 'active': True}, {'id': 82, 'sps': True, 'code': '100408', 'name': 'Non compliance with international standards', 'parentId': 74, 'active': True}, {'id': 83, 'sps': True, 'code': '100409', 'name': 'Non recognition of regionalisation', 'parentId': 74, 'active': True}]	[{'@objid': 14, 'id': 29, 'sps': True, 'code': '0401', 'name': 'Milk and cream, not concentrated nor containing added sugar or other sweetening matter', 'active': True, 'leaf': True, 'parent': 8, 'section': 8}, {'@objid': 15, 'id': 34, 'sps': True, 'code': '0406', 'name': 'Cheese and curd', 'active': True, 'leaf': True, 'parent': 8, 'section': 8}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
13622	False	Active	United States of America	"The US FDA (Food and Drugs Administration) rules foresee in the possibility to recognise foreign food safety systems as being comparable to that of the US FDA. Work is ongoing between the EU and the USA to mutually recognise their food safety systems as being comparable via Systems Recognition. Once recognised this would further facilitate trade and in particular would reduce the administrative burden, while fully respecting each side's legislation on sanitary and phytosanitary matters.
 "	False	01 Jan 2016	03 Feb 2020	True	EU Food safety systems recognition by the USA	[{'id': 62, 'sps': True, 'code': '1003', 'name': 'PUBLIC HEALTH REASONS', 'parentId': None, 'active': True}]	"[{'@objid': 1, 'id': 152, 'sps': True, 'code': '1517', 'name': 'Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils or their fractions of heading\xa01516', 'active': True, 'leaf': True, 'parent': {'@objid': 2, 'id': 135, 'sps': True, 'code': '15', 'name': 'Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes', 'active': True, 'leaf': False, 'parent': None, 'section': 2}, 'section': 2}, {'@objid': 3, 'id': 175, 'sps': True, 'code': '19', 'name': ""Preparations of cereals, flour, starch or milk; pastrycooks' products"", 'active': True, 'leaf': False, 'parent': None, 'section': 3}]"	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10783	False	Active	United States of America	"US legislation requires formal import authorisation and pest risk assessments for all food crops, including edible fruit and vegetables. 
For ornamental plants, import may be allowed without pest risk assessment. However, so called NAPPRA products ('not approved pending pest risk analysis') cannot be imported into USA before the phytosanitary requirements are decided on by the USA plant health authorities and afterwards included in US import legislation. The procedure may take several years because the USDA / APHIS claims that its capacity to do pest risk assessments is insufficient. For some products the EU has been confronted with procedures lasting more than 25 years before market access can be granted and where there is no technical justification provided by the USA for not allowing access of the products concerned to its market."	False	24 Mar 2010	09 Oct 2019	True	Slow procedures on applications to allow import of new types of plant products.	[{'id': 58, 'sps': True, 'code': '1002', 'name': 'PLANT HEALTH REASONS', 'parentId': None, 'active': True}, {'id': 86, 'sps': True, 'code': '100412', 'name': 'Long approval procedures', 'parentId': 74, 'active': True}, {'id': 88, 'sps': True, 'code': '100414', 'name': 'Other SPS import restrictions', 'parentId': 74, 'active': True}]	[{'@objid': 4, 'id': 49, 'sps': True, 'code': '06', 'name': 'Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage', 'active': True, 'leaf': False, 'parent': None, 'section': 4}, {'@objid': 5, 'id': 54, 'sps': True, 'code': '07', 'name': 'Edible vegetables and certain roots and tubers', 'active': True, 'leaf': False, 'parent': None, 'section': 5}, {'@objid': 6, 'id': 69, 'sps': True, 'code': '08', 'name': 'Edible fruit and nuts; peel of citrus fruit or melons', 'active': True, 'leaf': False, 'parent': None, 'section': 6}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
15103	False	Active	United States of America	"The U.S. Federal Order (FO) classifies the EU as being affected with Asian longhorned beetle (ALB) and the citrus longhorned beetle (CLB) – while these pests are absent in the majority of the EU Member States. In addition, these pests are under official control in the EU as these pests are regulated in the EU. Since 2012, the EU has requested the US to recognise those EU Member State countries being pest free and also to recognise the well-demarcated and regulated pest free areas in the EU,  as this U.S. measure is unnecessarily blocking trade.
Namely, plants with stem and root collar diameter 10 mm or less are not regulated for A. chinensis (ALB) and/or A. glabripennis (CLB) under this FO meaning that under the current FO, the EU cannot ship plants with stem and root collar diameter >10 mm!
  "	False	01 Jan 2012	09 Oct 2019	True	Unjustified trade restrictions due to a non recognition of country freedom and pest free areas of EU Member States for the Citrus and Asian longhorned beetle	[{'id': 58, 'sps': True, 'code': '1002', 'name': 'PLANT HEALTH REASONS', 'parentId': None, 'active': True}]	[4]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10724	False	Active	Brazil	"Following the publication of Portaria 126 of 11 November 2016, the competent authority of Brazil responsible for food safety - the Ministry of Agriculture, Livestock and Food Supply of Brazil (DIPOA/MAPA) - is in the process of significantly reducing the backlog of pending applications. EU Member States exporting without pre-listing, have been given the possibility (until the end of 2017) to add establishments to their existing lists of approved establishments and without having to be audited by MAPA beforehand. MAPA may perform audits at a later stage. According to MAPA, there will be over 1000 establishments approved by EU Member States to export products of animal origin to Brazil. These will add to the over 2300 establishments already approved to export products of animal origin from the EU to Brazil. 
The existing pre-listing, which had been granted to certain Member States for certain products, will continue, separetely.
The European Commission will continue pushing MAPA to transform this one-off opportunity into a process permanent, and to speed up all the pending market access applications.
To ensure that all those new establishments can effectively export to Brazil, EU Member States will have to use bilateral or harmonized certificates (the latter are under negotiation) and send to MAPA their ""authentication elements"" (e.g. official stamps).
The undue delays and the lack of a swift pre-listing provided by Brazil to all EU Member States results in serious impact on trade, since EU Member States wishing to add a new establishment for exports into Brazil should wait first for a mission to be carried out on-the-spot by the Brazilian competent authorities. This resulted in severe undue delays, cumbersome and unpredictable administrative procedures and in unnecessary costs. 
The European Commission had called Brazil to improve the level of predictability, to perform more visits to EU Member States and to shorten the delays between the visits and opening of markets are expected from MAPA. 
In 2018, Brazil enacted new legislation on the imports of products of animal origin - INSTRUÇAO NORMATIVA Nº 34 and INSTRUÇAO NORMATIVA Nº 35 DE 25 DE SETEMBRO DE 2018 - adding uncertainty to the its import approval process. Brazil did not answered to teh questions put by the European Commission about the scope of the current legislation and the meaning of certain terms."	True	01 Apr 2009	04 Oct 2019	True	Backlog of market access applications (undue delays by Brazil)	[{'id': 88, 'sps': True, 'code': '100414', 'name': 'Other SPS import restrictions', 'parentId': 74, 'active': True}]	[{'@objid': 7, 'id': 2, 'sps': True, 'code': '01', 'name': 'Live animals', 'active': True, 'leaf': False, 'parent': None, 'section': 7}, {'@objid': 8, 'id': 9, 'sps': True, 'code': '02', 'name': 'Meat and edible meat offal', 'active': True, 'leaf': False, 'parent': None, 'section': 8}, {'@objid': 9, 'id': 157, 'sps': True, 'code': '16', 'name': 'Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates', 'active': True, 'leaf': False, 'parent': None, 'section': 9}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10709	False	Active	India	"In its Plant Quarantine Order 2003 (a consolidated version of which can be pound at http://plantquarantineindia.nic.in/pqispub/html/pqo_amendments.htm), India requires, for most plants and plant products, treatment with methyl bromide (MB) prior or upon arrival in India, and provides already for a number of allows alternative treatments. The use of MB in the European Union is forbidden.
In 2017, India has suggested EU Member States to review the pests and measures included in the Order 2003 for any given commodity, and to provide evidence that the alternatives to mitigate the pests in the territory of the Member States are at least as efficient as MB. Several Member States have made such proposals and are now waiting the approval by India.
MB is addressed in the Montreal Protocol on Substances that Deplete the Ozone Layer and by the International Plant Protection Organisation IPPC, and should not be used."	True	31 Aug 2004	04 Oct 2019	True	Restrictions on imports of plants and plant products relating to fumigation treatments - Alternatives to methyl bromide	[{'id': 60, 'sps': True, 'code': '100204', 'name': 'Treatments (e.g. methyl bromide, cold treatment)', 'parentId': 58, 'active': True}, {'id': 61, 'sps': True, 'code': '100210', 'name': 'Plant health reasons', 'parentId': 58, 'active': True}]	[4, 6]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
13502	False	Active	Russian Federation	"This barrier is relevant not only for Russia but also Belarus, Kazakhstan, Armenia and Kyrgisistan.
New Eurasian Economic Union Common Phytosanitary requirements entered into force in 2017, introduced a number of disproportionate conditions that have negative impact on existing trade with the concerned countries. For certain products stringent requirements such certifying originating from free production places for a number of pests without taking into account the intended use of the products (ISPM 32). Clarifications are required on how exactly the new certification requirements could be fulfilled as well as to whether the new requirements are applicable only to imports or also to the local produce of the Eurasian Economic Union. 
 "	False	01 Jul 2017	03 Oct 2019	True	New Eurasian Economic Union Common phytosanitary requirement	[{'id': 58, 'sps': True, 'code': '1002', 'name': 'PLANT HEALTH REASONS', 'parentId': None, 'active': True}]	[4, 5, 6]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10540	False	Active	Russian Federation	"In 2013 on the basis of allegations of shortcomings of the control system in place, Russia introduced a ban processed milk and meat products from 3 German Länder (Bavaria, Lower Saxony and North-Rhine Westphalia) as well as a ban on chilled meat (pork, beef, poultry) from the entire Germany. 
Despite all efforts and new audits organised to verify corrective measures taken the measures against Germany remain.
 
On 1 August 2014 Russia announced a ban on fruit and vegetables from Poland allegedly on the basis of the discovery of a pest declared to be absent in Poland but present in Russia and many other European countries.  6 days following the introduction of the ban the entire EU fruit and vegetable exports got blocked by the political embargo.
In June 2015, following inspections organised in May 2015 Russia banned all fishery products from Estonia and Latvia allegedly on the basis of shortcomings identified on the system control systems.  Following the provision of information on corrective measures Russia organised new visits in autumn 2016. The reports of those inspections were only made available in November 2017. 
Given the political embargo in place since 2014 covering most fishery products the immediate impact of the measure was on canned sprats.
 "	True	01 Jan 2013	03 Oct 2019	True	Specific bans: EE & LV fishery products, chilled meat from Germany and finished meat and milk products from 3 Lander, PL fruit and vegetables	[{'id': 82, 'sps': True, 'code': '100408', 'name': 'Non compliance with international standards', 'parentId': 74, 'active': True}, {'id': 88, 'sps': True, 'code': '100414', 'name': 'Other SPS import restrictions', 'parentId': 74, 'active': True}]	"[8, {'@objid': 10, 'id': 20, 'sps': True, 'code': '03', 'name': 'Fish and crustaceans, molluscs and other aquatic invertebrates', 'active': True, 'leaf': False, 'parent': None, 'section': 10}, {'@objid': 11, 'id': 28, 'sps': True, 'code': '04', 'name': ""Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"", 'active': True, 'leaf': False, 'parent': None, 'section': 11}, 5, 6, 9]"	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10682	False	Active	Japan	"Many food additives of worldwide common use, which are recognised as being safe by international food safety bodies such as the Joint FAO/WHO Expert Committee on Food Additives (JECFA), remain prohibited in Japan. This has been a long-standing trade irritant as EU exporters have not been able to export certain processed food to Japan or would need to modify the recipes accordingly.
 Japanese list of accepted food additives is not fully in line with the applicable international standards set up at the CODEX Alimentarius. Japan still does not accept some additives recognized as safe by food safety evaluation bodies such as the Joint FAO/WHO Expert Committee on Food Additives (JECFA), the EC Scientific Committee on Food or the European Food Safety Authority. In 2002, the EU and Japan agreed on a list of 46 priority food additives that the Japanese would approve in an accelerated pace. The priority list has in practice been finalised in 2015 except food additives containing aluminium. The finalisation of the first priority list could have been seen as a first step towards the harmonisation of the Japanese legislation on food additives with international standards, in accordance with the provisions of the WTO SPS Agreement. However, beyond the first priority list there are still other food additives not yet approved by Japan.
Since several new food additives are approved every year in the EU, the procedural aspect is of critical importance for the future. In terms of transparency, the Japanese authorities have issued, published and translated into English the majority of the relevant guidelines related to the approval process:

Guidelines for the Designation of Flavoring Agents (30 November 2016)[1]
Guidelines for the Designation of Food Additives and Revision of Standards for Use of Food Additives (30 November 2016)[2]
Guidelines for the Assessment of Flavoring Substances in Foods on Health (22 December 2016)[3]
Guideline for Assessment of the Effect of Food on Human Health Regarding Food Additives[4]
Procedure for Preparing Application Documents for Designation of Food Additives and Revision of Use Standards for Food Additives[5].

The application and overview documents for approval of food additives need to be in Japanese but the reference documents are acceptable in English.
The standard processing time for Japan’s designation process of food additives is now set to be two years; one year for the risk assessment by the Food Safety Commission (FSC) and another year for approval procedure by the Ministry for Health Labour and Welfare. Furthermore, Japan established a consultation centre (Food Additive Designation Consultation Center - FADCC) to assist foreign applicants. As in the EU, the Japanese authorisation system requires a direct application for approval by industry.
The Commission will monitor the proper follow-up by the Japanese authorities, under the EPA mechanism, should such applications eventually be submitted.
[1]     http://www.mhlw.go.jp/english/topics/foodsafety/foodadditives/dl/koryo-shiteishishin-english.pdf
[2]     http://www.mhlw.go.jp/english/topics/foodsafety/foodadditives/dl/tenkabutu-shiteikijunkaiseishishin-english.pdf
[3]     http://www.fsc.go.jp/english/index.data/Guidelines_for_the_assessment_of_flavoring_substances_in_foods_on_health.pdf
[4]     http://www.fsc.go.jp/english/standardsforriskassessment/guideline_assessment_foodadditives_e2.pdf
[5]     http://www.mhlw.go.jp/english/topics/foodsafety/foodadditives/dl/tenkabutu-hyouka-shishin-english.pdf"	False	18 Sep 1997	03 Oct 2019	True	Food Additives - approval process procedure	[{'id': 64, 'sps': True, 'code': '100302', 'name': 'Food additives', 'parentId': 62, 'active': True}]	[8, 10, 11, 9, {'@objid': 12, 'id': 163, 'sps': True, 'code': '17', 'name': 'Sugars and sugar confectionery', 'active': True, 'leaf': False, 'parent': None, 'section': 12}, {'@objid': 13, 'id': 168, 'sps': True, 'code': '18', 'name': 'Cocoa and cocoa preparations', 'active': True, 'leaf': False, 'parent': None, 'section': 13}, 3, {'@objid': 14, 'id': 181, 'sps': True, 'code': '20', 'name': 'Preparations of vegetables, fruit, nuts or other parts of plants', 'active': True, 'leaf': False, 'parent': None, 'section': 14}, {'@objid': 15, 'id': 191, 'sps': True, 'code': '21', 'name': 'Miscellaneous edible preparations', 'active': True, 'leaf': False, 'parent': None, 'section': 15}, {'@objid': 16, 'id': 198, 'sps': True, 'code': '22', 'name': 'Beverages, spirits and vinegar', 'active': True, 'leaf': False, 'parent': None, 'section': 16}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
14462	False	Active	Mexico	Mexico does not recognise the regionalisation measures introduced by the EU in response to outbreaks of African Swine Fever (ASF) in several Member States	False	12 Apr 2017	03 Oct 2019	True	Lack of recognition of EU regionalisation measures for African Swine Fever (ASF)	[{'id': 50, 'sps': True, 'code': '100107', 'name': 'African Swine Fever (ASF)', 'parentId': 43, 'active': True}]	[{'@objid': 17, 'id': 12, 'sps': True, 'code': '0203', 'name': 'Meat of swine, fresh, chilled or frozen', 'active': True, 'leaf': True, 'parent': 8, 'section': 8}, {'@objid': 18, 'id': 158, 'sps': True, 'code': '1601', 'name': 'Sausages and similar products, of meat, meat offal or blood; food preparations based on these products', 'active': True, 'leaf': True, 'parent': 9, 'section': 9}]	[{'id': 14, 'code': 'S1600', 'name': 'Iron, Steel and Non-Ferrous Metals', 'active': True}, {'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
14682	False	Active	Egypt	"In 2018 Egypt started rejecting shipments of Greek Feta cheese on the basis of Egyptian Standard ES: 1008-12/2005 setting a limit on the amount of yeast present in the cheese.
However, the ocurrence of high yeast levels in Feta cheese is to be expected, given the natural properties of this cheese.
The cheese was found safe for human consumption under EU legislation, which does not set a limit on the amount of yeast in cheese. International standards do not provide for such limits either.
 "	False	20 Feb 2019	03 Oct 2019	True	Restrictions on import of feta cheese	[{'id': 66, 'sps': True, 'code': '100304', 'name': 'Micro-organisms (public health)', 'parentId': 62, 'active': True}]	[{'@objid': 19, 'id': 34, 'sps': True, 'code': '0406', 'name': 'Cheese and curd', 'active': True, 'leaf': True, 'parent': 11, 'section': 11}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
10703	False	Active	Uruguay	"Since February 2012 Uruguay imposes additional import conditions for bovine semen and embryos related to SBV, following a Mercosur resolution. Since December 2011, several EU Member States have reported a previously unknown virus in ruminants (cattle, sheep and goats), named ""Schmallenberg virus"" (SBV). There is no evidence that it causes illness in humans while in ruminants it causes non-specific clinical signs in cattle and congenital (present at birth) malformations, mainly in sheep and more seldom in cattle and goats. SBV is not an OIE listed disease. OIE standards clearly establish that only OIE listed diseases should be included in international veterinary certificates. In addition, countries are obliged to ensure that import measures are not more trade restrictive than those applied within the country. Uruguay has not provided information about the presence /absence of the virus on its territory.
According to Mercosur Resolution, MERCOSUR/GMC/RES. N. 45/14, which was adopted on 27/11/14, EU Member States that have detected SBV in their territory can continue exporting bovine animals and genetic material (like embryos and semen) only if the relevant certificate includes information on SBV testing before and after semen collection. The resolution introduces some flexibility but has not addressed the problem of seropositive bulls. 
Only OIE listed diseases should be included in international veterinary certificates."	False	01 Feb 2012	02 Oct 2019	True	Additional import conditions for bovine semen and embryos related to the Schmallenberg virus (SBV)	[{'id': 56, 'sps': True, 'code': '100134', 'name': 'Schmallenberg virus', 'parentId': 43, 'active': True}, {'id': 57, 'sps': True, 'code': '100136', 'name': 'Animal health reasons', 'parentId': 43, 'active': True}]	[{'@objid': 1, 'id': 4, 'sps': True, 'code': '0102', 'name': 'Live bovine animals', 'active': True, 'leaf': True, 'parent': {'@objid': 2, 'id': 2, 'sps': True, 'code': '01', 'name': 'Live animals', 'active': True, 'leaf': False, 'parent': None, 'section': 2}, 'section': 2}]	[{'id': 20, 'code': 'S3000', 'name': 'Agriculture and Fisheries', 'active': True}]
